question,question_fr,order,disagg_var1,disagg_var1_fr,disaggregate1,disaggregate1_fr,label,label_fr,colpercent,round,collowercl,coluppercl,numerator,denominator,Suppress,notes,notes_fr,notes2,notes2_fr,Table,infobase_order
Lifetime use of any pharmaceutical opioids,Consommation d’opioïdes pharmaceutiques au cours de la vie,18,Race,La race,Middle Eastern,Moyen-Orient,,,16.85888571,,14.00285831,20.1608663,135,798,,Percent of the population who has ever used pharmaceutical opioids in their lifetime.,Pourcentage de la population qui a déjà consommé des opioïdes pharmaceutiques durant sa vie.,"Black includes African, African Canadian, Afro-Caribbean descent. East Asian includes Chinese, Japanese, Korean, Taiwanese descent. Indigenous includes First Nations, Inuk/Inuit, Métis descent. Latin American includes Hispanic orLatin American descent. Middle Eastern includes Arab, Persian, West Asian descent (e.g., Afghan, Egyptian, Iranian,Kurdish, Lebanese, Turkish). South Asian includes Bangladeshi, Indian, Indo-Caribbean, Pakistani, Sri Lankandescent. Southeast Asian includes Cambodian, Filipino, Indonesian, Thai, Vietnamese, or other Southeast Asiandescent. White includes European descent.","Noir inclut les descendants africains, afro-canadiens et afro-caribéens. Asiatique de l’Est inclut les Chinois, les Japonais, les Coréens, ceux d’origine taïwanaise. Autochtone inclut les membres des Premières Nations, les Inuks/Inuits et les Métis. Latino-Américain inclut les Hispaniques ou ceux de descendance latino-américaine. Moyen-Orientinclut les Arabes, Persans et Ouest-asiatiques (par exemple Afghans, Égyptiens, Iraniens, Kurdes, Libanais, Turcs).Asiatique du Sud inclut les Bangladais, les Indiens, les Indo-Caribéens, les Pakistanais et les descendants de SriLankan. Asiatique du Sud-Est inclut les Cambodgiens, les Philippins, les Indonésiens, les Thaïlandais, les Vietnamienset les descendants d’autres pays d’Asie du Sud-Est. Blanc inclut ceux de descendance européenne.",Table PR_Q01 * DEM_Q03,1
Lifetime use of any pharmaceutical opioids,Consommation d’opioïdes pharmaceutiques au cours de la vie,18,Race,La race,South Asian,Asiatique du Sud,,,13.98560827,,11.71875903,16.60845709,182,1304,,Percent of the population who has ever used pharmaceutical opioids in their lifetime.,Pourcentage de la population qui a déjà consommé des opioïdes pharmaceutiques durant sa vie.,"Black includes African, African Canadian, Afro-Caribbean descent. East Asian includes Chinese, Japanese, Korean, Taiwanese descent. Indigenous includes First Nations, Inuk/Inuit, Métis descent. Latin American includes Hispanic orLatin American descent. Middle Eastern includes Arab, Persian, West Asian descent (e.g., Afghan, Egyptian, Iranian,Kurdish, Lebanese, Turkish). South Asian includes Bangladeshi, Indian, Indo-Caribbean, Pakistani, Sri Lankandescent. Southeast Asian includes Cambodian, Filipino, Indonesian, Thai, Vietnamese, or other Southeast Asiandescent. White includes European descent.","Noir inclut les descendants africains, afro-canadiens et afro-caribéens. Asiatique de l’Est inclut les Chinois, les Japonais, les Coréens, ceux d’origine taïwanaise. Autochtone inclut les membres des Premières Nations, les Inuks/Inuits et les Métis. Latino-Américain inclut les Hispaniques ou ceux de descendance latino-américaine. Moyen-Orientinclut les Arabes, Persans et Ouest-asiatiques (par exemple Afghans, Égyptiens, Iraniens, Kurdes, Libanais, Turcs).Asiatique du Sud inclut les Bangladais, les Indiens, les Indo-Caribéens, les Pakistanais et les descendants de SriLankan. Asiatique du Sud-Est inclut les Cambodgiens, les Philippins, les Indonésiens, les Thaïlandais, les Vietnamienset les descendants d’autres pays d’Asie du Sud-Est. Blanc inclut ceux de descendance européenne.",Table PR_Q01 * DEM_Q03,1
Lifetime use of any pharmaceutical opioids,Consommation d’opioïdes pharmaceutiques au cours de la vie,18,Race,La race,Southeast Asian,Asiatique du Sud-Est,,,11.62156106,,8.758959731,15.26321332,87,772,,Percent of the population who has ever used pharmaceutical opioids in their lifetime.,Pourcentage de la population qui a déjà consommé des opioïdes pharmaceutiques durant sa vie.,"Black includes African, African Canadian, Afro-Caribbean descent. East Asian includes Chinese, Japanese, Korean, Taiwanese descent. Indigenous includes First Nations, Inuk/Inuit, Métis descent. Latin American includes Hispanic orLatin American descent. Middle Eastern includes Arab, Persian, West Asian descent (e.g., Afghan, Egyptian, Iranian,Kurdish, Lebanese, Turkish). South Asian includes Bangladeshi, Indian, Indo-Caribbean, Pakistani, Sri Lankandescent. Southeast Asian includes Cambodian, Filipino, Indonesian, Thai, Vietnamese, or other Southeast Asiandescent. White includes European descent.","Noir inclut les descendants africains, afro-canadiens et afro-caribéens. Asiatique de l’Est inclut les Chinois, les Japonais, les Coréens, ceux d’origine taïwanaise. Autochtone inclut les membres des Premières Nations, les Inuks/Inuits et les Métis. Latino-Américain inclut les Hispaniques ou ceux de descendance latino-américaine. Moyen-Orientinclut les Arabes, Persans et Ouest-asiatiques (par exemple Afghans, Égyptiens, Iraniens, Kurdes, Libanais, Turcs).Asiatique du Sud inclut les Bangladais, les Indiens, les Indo-Caribéens, les Pakistanais et les descendants de SriLankan. Asiatique du Sud-Est inclut les Cambodgiens, les Philippins, les Indonésiens, les Thaïlandais, les Vietnamienset les descendants d’autres pays d’Asie du Sud-Est. Blanc inclut ceux de descendance européenne.",Table PR_Q01 * DEM_Q03,1
Lifetime use of any pharmaceutical opioids,Consommation d’opioïdes pharmaceutiques au cours de la vie,18,Race,La race,White,Blanc,,,34.74356858,,33.99695045,35.49776495,9284,26951,,Percent of the population who has ever used pharmaceutical opioids in their lifetime.,Pourcentage de la population qui a déjà consommé des opioïdes pharmaceutiques durant sa vie.,"Black includes African, African Canadian, Afro-Caribbean descent. East Asian includes Chinese, Japanese, Korean, Taiwanese descent. Indigenous includes First Nations, Inuk/Inuit, Métis descent. Latin American includes Hispanic orLatin American descent. Middle Eastern includes Arab, Persian, West Asian descent (e.g., Afghan, Egyptian, Iranian,Kurdish, Lebanese, Turkish). South Asian includes Bangladeshi, Indian, Indo-Caribbean, Pakistani, Sri Lankandescent. Southeast Asian includes Cambodian, Filipino, Indonesian, Thai, Vietnamese, or other Southeast Asiandescent. White includes European descent.","Noir inclut les descendants africains, afro-canadiens et afro-caribéens. Asiatique de l’Est inclut les Chinois, les Japonais, les Coréens, ceux d’origine taïwanaise. Autochtone inclut les membres des Premières Nations, les Inuks/Inuits et les Métis. Latino-Américain inclut les Hispaniques ou ceux de descendance latino-américaine. Moyen-Orientinclut les Arabes, Persans et Ouest-asiatiques (par exemple Afghans, Égyptiens, Iraniens, Kurdes, Libanais, Turcs).Asiatique du Sud inclut les Bangladais, les Indiens, les Indo-Caribéens, les Pakistanais et les descendants de SriLankan. Asiatique du Sud-Est inclut les Cambodgiens, les Philippins, les Indonésiens, les Thaïlandais, les Vietnamienset les descendants d’autres pays d’Asie du Sud-Est. Blanc inclut ceux de descendance européenne.",Table PR_Q01 * DEM_Q03,1
Lifetime use of any pharmaceutical opioids,Consommation d’opioïdes pharmaceutiques au cours de la vie,18,Race,La race,Other,Autre,,,24.51758725,^,22.16175418,27.03686372,304,1194,,Percent of the population who has ever used pharmaceutical opioids in their lifetime.,Pourcentage de la population qui a déjà consommé des opioïdes pharmaceutiques durant sa vie.,"Black includes African, African Canadian, Afro-Caribbean descent. East Asian includes Chinese, Japanese, Korean, Taiwanese descent. Indigenous includes First Nations, Inuk/Inuit, Métis descent. Latin American includes Hispanic orLatin American descent. Middle Eastern includes Arab, Persian, West Asian descent (e.g., Afghan, Egyptian, Iranian,Kurdish, Lebanese, Turkish). South Asian includes Bangladeshi, Indian, Indo-Caribbean, Pakistani, Sri Lankandescent. Southeast Asian includes Cambodian, Filipino, Indonesian, Thai, Vietnamese, or other Southeast Asiandescent. White includes European descent.","Noir inclut les descendants africains, afro-canadiens et afro-caribéens. Asiatique de l’Est inclut les Chinois, les Japonais, les Coréens, ceux d’origine taïwanaise. Autochtone inclut les membres des Premières Nations, les Inuks/Inuits et les Métis. Latino-Américain inclut les Hispaniques ou ceux de descendance latino-américaine. Moyen-Orientinclut les Arabes, Persans et Ouest-asiatiques (par exemple Afghans, Égyptiens, Iraniens, Kurdes, Libanais, Turcs).Asiatique du Sud inclut les Bangladais, les Indiens, les Indo-Caribéens, les Pakistanais et les descendants de SriLankan. Asiatique du Sud-Est inclut les Cambodgiens, les Philippins, les Indonésiens, les Thaïlandais, les Vietnamienset les descendants d’autres pays d’Asie du Sud-Est. Blanc inclut ceux de descendance européenne.",Table PR_Q01 * DEM_Q03,1
Lifetime use of any pharmaceutical opioids,Consommation d’opioïdes pharmaceutiques au cours de la vie,18,Size of city or town of residence,Population de la ville ou du village de résidence,"Rural area (less than 1,000 people)",Zone rurale (moins de 1 000 habitants),,,31.63404052,,29.25929056,34.10859829,1230,3870,,Percent of the population who has ever used pharmaceutical opioids in their lifetime.,Pourcentage de la population qui a déjà consommé des opioïdes pharmaceutiques durant sa vie.,,,Table PR_Q01 * AGS_Q05,1
Lifetime use of any pharmaceutical opioids,Consommation d’opioïdes pharmaceutiques au cours de la vie,18,Size of city or town of residence,Population de la ville ou du village de résidence,"Small population centre (1,000 to 29,999 people)",Petit centre démographie (1 000 à 299 999 habitants),,,30.7859911,,29.75678413,31.83466256,2420,8034,,Percent of the population who has ever used pharmaceutical opioids in their lifetime.,Pourcentage de la population qui a déjà consommé des opioïdes pharmaceutiques durant sa vie.,,,Table PR_Q01 * AGS_Q05,1
Lifetime use of any pharmaceutical opioids,Consommation d’opioïdes pharmaceutiques au cours de la vie,18,Size of city or town of residence,Population de la ville ou du village de résidence,"Medium population centre (30,000 to 99,999 people)",Moyen centre démographique (30 000 à 99 999 habitants),,,28.46698961,v,26.53395783,30.48241478,2008,6851,,Percent of the population who has ever used pharmaceutical opioids in their lifetime.,Pourcentage de la population qui a déjà consommé des opioïdes pharmaceutiques durant sa vie.,,,Table PR_Q01 * AGS_Q05,1
Lifetime use of any pharmaceutical opioids,Consommation d’opioïdes pharmaceutiques au cours de la vie,18,Size of city or town of residence,Population de la ville ou du village de résidence,"Large urban population centre (100,000+ people)",Grand centre urbain (100 000 habitants ou plus),,,30.51624625,^,29.69067064,31.35454053,5390,17260,,Percent of the population who has ever used pharmaceutical opioids in their lifetime.,Pourcentage de la population qui a déjà consommé des opioïdes pharmaceutiques durant sa vie.,,,Table PR_Q01 * AGS_Q05,1
Lifetime use of any pharmaceutical opioids,Consommation d’opioïdes pharmaceutiques au cours de la vie,18,Household income,Le revenu du ménage,"$0 - $19,999",0 $ - 19 999 $,,,25.62999559,,23.8778671,27.46430636,710,2796,,Percent of the population who has ever used pharmaceutical opioids in their lifetime.,Pourcentage de la population qui a déjà consommé des opioïdes pharmaceutiques durant sa vie.,,,Table PR_Q01 * DEM_Q14r,1
Lifetime use of any pharmaceutical opioids,Consommation d’opioïdes pharmaceutiques au cours de la vie,18,Household income,Le revenu du ménage,"$20,000 - $39,999",20 000 $ - 39 999 $,,,30.41500658,,28.36051024,32.55071045,1056,3515,,Percent of the population who has ever used pharmaceutical opioids in their lifetime.,Pourcentage de la population qui a déjà consommé des opioïdes pharmaceutiques durant sa vie.,,,Table PR_Q01 * DEM_Q14r,1
Lifetime use of any pharmaceutical opioids,Consommation d’opioïdes pharmaceutiques au cours de la vie,18,Household income,Le revenu du ménage,"$40,000 - $59,999",40 000 $ - 59 999 $,,,29.21976641,,27.52138806,30.97815723,1292,4390,,Percent of the population who has ever used pharmaceutical opioids in their lifetime.,Pourcentage de la population qui a déjà consommé des opioïdes pharmaceutiques durant sa vie.,,,Table PR_Q01 * DEM_Q14r,1
Lifetime use of any pharmaceutical opioids,Consommation d’opioïdes pharmaceutiques au cours de la vie,18,Household income,Le revenu du ménage,"$60,000 - $79,999",60 000 $ - 79 999 $,,,30.89464094,,29.39889963,32.43152447,1298,4140,,Percent of the population who has ever used pharmaceutical opioids in their lifetime.,Pourcentage de la population qui a déjà consommé des opioïdes pharmaceutiques durant sa vie.,,,Table PR_Q01 * DEM_Q14r,1
Lifetime use of any pharmaceutical opioids,Consommation d’opioïdes pharmaceutiques au cours de la vie,18,Household income,Le revenu du ménage,"$80,000 - $99,999",80 000 $ - 99 999 $,,,30.85270523,,29.48530462,32.25451335,1351,4293,,Percent of the population who has ever used pharmaceutical opioids in their lifetime.,Pourcentage de la population qui a déjà consommé des opioïdes pharmaceutiques durant sa vie.,,,Table PR_Q01 * DEM_Q14r,1
Lifetime use of any pharmaceutical opioids,Consommation d’opioïdes pharmaceutiques au cours de la vie,18,Household income,Le revenu du ménage,"$100,000 - $149,999",100 000 $ - 149 999 $,,,33.25827357,,31.69908796,34.85501396,2185,6372,,Percent of the population who has ever used pharmaceutical opioids in their lifetime.,Pourcentage de la population qui a déjà consommé des opioïdes pharmaceutiques durant sa vie.,,,Table PR_Q01 * DEM_Q14r,1
Lifetime use of any pharmaceutical opioids,Consommation d’opioïdes pharmaceutiques au cours de la vie,18,Household income,Le revenu du ménage,"$150,000+","150,000 $ +",,,34.45924077,v,33.28153922,35.65634456,2166,6150,,Percent of the population who has ever used pharmaceutical opioids in their lifetime.,Pourcentage de la population qui a déjà consommé des opioïdes pharmaceutiques durant sa vie.,,,Table PR_Q01 * DEM_Q14r,1
Lifetime use of any pharmaceutical opioids,Consommation d’opioïdes pharmaceutiques au cours de la vie,18,Languages spoken well enough to conduct a conversation,Langues suffisamment bien parlées pour mener une conversation,English only,Anglais seulement,,,33.67746326,,33.09920414,34.26065126,8404,25439,,Percent of the population who has ever used pharmaceutical opioids in their lifetime.,Pourcentage de la population qui a déjà consommé des opioïdes pharmaceutiques durant sa vie.,,,Table PR_Q01 * DEM_Q05,1
Lifetime use of any pharmaceutical opioids,Consommation d’opioïdes pharmaceutiques au cours de la vie,18,Languages spoken well enough to conduct a conversation,Langues suffisamment bien parlées pour mener une conversation,French only,Français seulement,,,15.49252847,v,13.97990112,17.13621803,314,2019,,Percent of the population who has ever used pharmaceutical opioids in their lifetime.,Pourcentage de la population qui a déjà consommé des opioïdes pharmaceutiques durant sa vie.,,,Table PR_Q01 * DEM_Q05,1
Lifetime use of any pharmaceutical opioids,Consommation d’opioïdes pharmaceutiques au cours de la vie,18,Languages spoken well enough to conduct a conversation,Langues suffisamment bien parlées pour mener une conversation,Both English and French,Anglais et français,,,27.24915661,,24.97451352,29.64909956,2275,8228,,Percent of the population who has ever used pharmaceutical opioids in their lifetime.,Pourcentage de la population qui a déjà consommé des opioïdes pharmaceutiques durant sa vie.,,,Table PR_Q01 * DEM_Q05,1
Lifetime use of any pharmaceutical opioids,Consommation d’opioïdes pharmaceutiques au cours de la vie,18,Languages spoken well enough to conduct a conversation,Langues suffisamment bien parlées pour mener une conversation,Neither English nor French,Ni anglais ni francais,,,17.1122346,,12.23042888,23.42261622,35,217,,Percent of the population who has ever used pharmaceutical opioids in their lifetime.,Pourcentage de la population qui a déjà consommé des opioïdes pharmaceutiques durant sa vie.,,,Table PR_Q01 * DEM_Q05,1
Lifetime use of any pharmaceutical opioids,Consommation d’opioïdes pharmaceutiques au cours de la vie,18,Student status,Le statut d’étudiant,Student 15-24,Étudiant 15 à 24,,,17.10889499,,15.85081084,18.44494625,749,4195,,Percent of the population who has ever used pharmaceutical opioids in their lifetime.,Pourcentage de la population qui a déjà consommé des opioïdes pharmaceutiques durant sa vie.,,,Table PR_Q01 * student,1
Lifetime use of any pharmaceutical opioids,Consommation d’opioïdes pharmaceutiques au cours de la vie,18,Student status,Le statut d’étudiant,Non-student 15-24,Non-étudiant 15 à 24,,,24.53638686,^,22.71353337,26.45545564,645,2721,,Percent of the population who has ever used pharmaceutical opioids in their lifetime.,Pourcentage de la population qui a déjà consommé des opioïdes pharmaceutiques durant sa vie.,,,Table PR_Q01 * student,1
Lifetime use of any pharmaceutical opioids,Consommation d’opioïdes pharmaceutiques au cours de la vie,18,Belonging to a gender or sexual minority,L’identité de genre ou de minorité sexuelle,LGBTQ2+,LGBTQ2+,,,34.65037769,,32.66642046,36.68917304,1349,3866,,Percent of the population who has ever used pharmaceutical opioids in their lifetime.,Pourcentage de la population qui a déjà consommé des opioïdes pharmaceutiques durant sa vie.,"The LGBTQ2+ group includes all individuals who indicated a valid non-binary gender identity, those who indicated a transgender identity, or a sexuality other than heterosexual.","Le groupe LGBTQ2+ comprend toutes les personnes ayant indiqué une identité de genre non binaire valide, celles ayant indiqué une identité transgenre ou une sexualité autre qu'hétérosexuelle.",Table PR_Q01 * gen_sex_min,1
Lifetime use of any pharmaceutical opioids,Consommation d’opioïdes pharmaceutiques au cours de la vie,18,Belonging to a gender or sexual minority,L’identité de genre ou de minorité sexuelle,Not LGBTQ2+,Pas LGBTQ2+,,,30.63452485,,29.99143715,31.28523974,9383,30261,,Percent of the population who has ever used pharmaceutical opioids in their lifetime.,Pourcentage de la population qui a déjà consommé des opioïdes pharmaceutiques durant sa vie.,"The LGBTQ2+ group includes all individuals who indicated a valid non-binary gender identity, those who indicated a transgender identity, or a sexuality other than heterosexual.","Le groupe LGBTQ2+ comprend toutes les personnes ayant indiqué une identité de genre non binaire valide, celles ayant indiqué une identité transgenre ou une sexualité autre qu'hétérosexuelle.",Table PR_Q01 * gen_sex_min,1
Lifetime use of any pharmaceutical opioids,Consommation d’opioïdes pharmaceutiques au cours de la vie,18,Past 12 month experience of homelessness,Expérience de sans-abri au cours des 12 derniers mois,Housing insecurity,Précarité du logement,,,31.9803975,,29.25671957,34.83278833,393,1273,,Percent of the population who has ever used pharmaceutical opioids in their lifetime.,Pourcentage de la population qui a déjà consommé des opioïdes pharmaceutiques durant sa vie.,,,Table PR_Q01 * DEM_Q0809,1
Lifetime use of any pharmaceutical opioids,Consommation d’opioïdes pharmaceutiques au cours de la vie,18,Past 12 month experience of homelessness,Expérience de sans-abri au cours des 12 derniers mois,No housing insecurity,Pas de précarité du logement,,,30.25997884,,29.66008989,30.86667657,10602,34525,,Percent of the population who has ever used pharmaceutical opioids in their lifetime.,Pourcentage de la population qui a déjà consommé des opioïdes pharmaceutiques durant sa vie.,,,Table PR_Q01 * DEM_Q0809,1
Lifetime use of any pharmaceutical opioids,Consommation d’opioïdes pharmaceutiques au cours de la vie,18,Education,L'éducation,Up to high school,Jusqu'au lycée,,,26.8464228,,25.78771073,27.93224058,2485,9200,,Percent of the population who has ever used pharmaceutical opioids in their lifetime.,Pourcentage de la population qui a déjà consommé des opioïdes pharmaceutiques durant sa vie.,,,Table PR_Q01 * DEM_Q10r,1
Lifetime use of any pharmaceutical opioids,Consommation d’opioïdes pharmaceutiques au cours de la vie,18,Education,L'éducation,"Trade school, college diploma, or university certificate","Diplôme d'école de métiers, diplôme d'études collégiales ou certificat universitaire",,,32.27921322,,31.32630797,33.24707152,4016,12448,,Percent of the population who has ever used pharmaceutical opioids in their lifetime.,Pourcentage de la population qui a déjà consommé des opioïdes pharmaceutiques durant sa vie.,,,Table PR_Q01 * DEM_Q10r,1
Lifetime use of any pharmaceutical opioids,Consommation d’opioïdes pharmaceutiques au cours de la vie,18,Education,L'éducation,Bachelor's or degree above bachelor's level,Baccalauréat ou diplôme supérieur au niveau du baccalauréat,,,31.21950767,,30.4046661,32.04613144,4458,13815,,Percent of the population who has ever used pharmaceutical opioids in their lifetime.,Pourcentage de la population qui a déjà consommé des opioïdes pharmaceutiques durant sa vie.,,,Table PR_Q01 * DEM_Q10r,1
Lifetime use low-dose codeine for non-medical purposes,Consommation de codéine à faible dose à des fins non médicales au cours de la vie,20,Year,Année,2023,2023,"Yes, in the past 12 months","Oui, au cours des 12 derniers mois",1.29387754,,1.16715014,1.434165139,346,27592,,"Percent of the population who has ever used low-dose codeine products for non-medical purposes. Non medical purposes were defined as reasons other than pain relief or other medical conditions (e.g., cough).","Pourcentage de la population qui a déjà consommé des produits à faible dose de codéine à des fins non médicales. Les fins non médicales ont été définies comme des raisons autres que le soulagement de la douleur ou d’autres conditions médicales (p. ex., la toux).",,,Table PR_Q03,2
Lifetime use low-dose codeine for non-medical purposes,Consommation de codéine à faible dose à des fins non médicales au cours de la vie,20,Year,Année,2023,2023,"Yes, but not in the past 12 months","Oui, mais pas au cours des 12 derniers mois",0.495431599,^,0.399481951,0.614284799,151,27592,,"Percent of the population who has ever used low-dose codeine products for non-medical purposes. Non medical purposes were defined as reasons other than pain relief or other medical conditions (e.g., cough).","Pourcentage de la population qui a déjà consommé des produits à faible dose de codéine à des fins non médicales. Les fins non médicales ont été définies comme des raisons autres que le soulagement de la douleur ou d’autres conditions médicales (p. ex., la toux).",,,Table PR_Q03,2
Lifetime use low-dose codeine for non-medical purposes,Consommation de codéine à faible dose à des fins non médicales au cours de la vie,20,Age,L'âge,15-19,15-19,"Yes, in the past 12 months","Oui, au cours des 12 derniers mois",1.648348125,,1.015163137,2.665831622,34,2265,,"Percent of the population who has ever used low-dose codeine products for non-medical purposes. Non medical purposes were defined as reasons other than pain relief or other medical conditions (e.g., cough).","Pourcentage de la population qui a déjà consommé des produits à faible dose de codéine à des fins non médicales. Les fins non médicales ont été définies comme des raisons autres que le soulagement de la douleur ou d’autres conditions médicales (p. ex., la toux).",,,Table PR_Q03 * age_group2,2
Lifetime use low-dose codeine for non-medical purposes,Consommation de codéine à faible dose à des fins non médicales au cours de la vie,20,Age,L'âge,15-19,15-19,"Yes, but not in the past 12 months","Oui, mais pas au cours des 12 derniers mois",0.445558937,v,0.217075167,0.912335804,11,2265,,"Percent of the population who has ever used low-dose codeine products for non-medical purposes. Non medical purposes were defined as reasons other than pain relief or other medical conditions (e.g., cough).","Pourcentage de la population qui a déjà consommé des produits à faible dose de codéine à des fins non médicales. Les fins non médicales ont été définies comme des raisons autres que le soulagement de la douleur ou d’autres conditions médicales (p. ex., la toux).",,,Table PR_Q03 * age_group2,2
